epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1652712764830,2022-05-16T16.52.44.830,0.652,-1.062,-0.152,0.054
1652712764840,2022-05-16T16.52.44.840,0.662,-1.064,-0.149,0.057
1652712764849,2022-05-16T16.52.44.849,0.671,-1.066,-0.149,0.048
1652712764859,2022-05-16T16.52.44.859,0.681,-1.067,-0.149,0.048
1652712764869,2022-05-16T16.52.44.869,0.691,-1.063,-0.151,0.054
1652712764880,2022-05-16T16.52.44.880,0.702,-1.061,-0.157,0.056
1652712764890,2022-05-16T16.52.44.890,0.712,-1.059,-0.159,0.056
1652712764900,2022-05-16T16.52.44.900,0.722,-1.061,-0.160,0.055
1652712764910,2022-05-16T16.52.44.910,0.732,-1.061,-0.164,0.055
1652712764919,2022-05-16T16.52.44.919,0.741,-1.059,-0.171,0.059
1652712764929,2022-05-16T16.52.44.929,0.751,-1.058,-0.169,0.059
1652712764940,2022-05-16T16.52.44.940,0.762,-1.054,-0.162,0.058
1652712764950,2022-05-16T16.52.44.950,0.772,-1.047,-0.155,0.055
1652712764960,2022-05-16T16.52.44.960,0.782,-1.042,-0.154,0.055
1652712764970,2022-05-16T16.52.44.970,0.792,-1.040,-0.157,0.051
1652712764981,2022-05-16T16.52.44.981,0.803,-1.042,-0.163,0.051
1652712764989,2022-05-16T16.52.44.989,0.811,-1.046,-0.163,0.053
1652712765000,2022-05-16T16.52.45.000,0.822,-1.050,-0.167,0.053
1652712765010,2022-05-16T16.52.45.010,0.832,-1.054,-0.170,0.062
1652712765020,2022-05-16T16.52.45.020,0.842,-1.060,-0.169,0.058
1652712765030,2022-05-16T16.52.45.030,0.852,-1.062,-0.161,0.056
1652712765041,2022-05-16T16.52.45.041,0.863,-1.066,-0.154,0.052
1652712765049,2022-05-16T16.52.45.049,0.871,-1.066,-0.148,0.057
1652712765060,2022-05-16T16.52.45.060,0.882,-1.066,-0.152,0.063
1652712765070,2022-05-16T16.52.45.070,0.892,-1.061,-0.157,0.054
1652712765080,2022-05-16T16.52.45.080,0.902,-1.055,-0.158,0.052
1652712765090,2022-05-16T16.52.45.090,0.912,-1.055,-0.160,0.061
1652712765101,2022-05-16T16.52.45.101,0.923,-1.051,-0.159,0.063
1652712765111,2022-05-16T16.52.45.111,0.933,-1.051,-0.163,0.052
1652712765120,2022-05-16T16.52.45.120,0.942,-1.050,-0.165,0.051
1652712765130,2022-05-16T16.52.45.130,0.952,-1.051,-0.163,0.058
1652712765140,2022-05-16T16.52.45.140,0.962,-1.055,-0.165,0.059
1652712765151,2022-05-16T16.52.45.151,0.973,-1.054,-0.169,0.053
1652712765161,2022-05-16T16.52.45.161,0.983,-1.056,-0.167,0.056
1652712765171,2022-05-16T16.52.45.171,0.993,-1.056,-0.163,0.055
1652712765180,2022-05-16T16.52.45.180,1.002,-1.053,-0.162,0.060
1652712765190,2022-05-16T16.52.45.190,1.012,-1.048,-0.165,0.060
1652712765200,2022-05-16T16.52.45.200,1.022,-1.052,-0.165,0.060
1652712765211,2022-05-16T16.52.45.211,1.033,-1.055,-0.161,0.062
1652712765221,2022-05-16T16.52.45.221,1.043,-1.058,-0.154,0.061
1652712765231,2022-05-16T16.52.45.231,1.053,-1.060,-0.147,0.062
1652712765241,2022-05-16T16.52.45.241,1.063,-1.059,-0.153,0.053
1652712765250,2022-05-16T16.52.45.250,1.072,-1.056,-0.152,0.046
1652712765260,2022-05-16T16.52.45.260,1.082,-1.059,-0.155,0.053
1652712765271,2022-05-16T16.52.45.271,1.093,-1.063,-0.159,0.057
1652712765281,2022-05-16T16.52.45.281,1.103,-1.063,-0.169,0.060
1652712765291,2022-05-16T16.52.45.291,1.113,-1.064,-0.175,0.051
1652712765301,2022-05-16T16.52.45.301,1.123,-1.059,-0.173,0.057
1652712765310,2022-05-16T16.52.45.310,1.132,-1.056,-0.166,0.065
1652712765320,2022-05-16T16.52.45.320,1.142,-1.052,-0.155,0.057
1652712765331,2022-05-16T16.52.45.331,1.153,-1.050,-0.151,0.051
1652712765341,2022-05-16T16.52.45.341,1.163,-1.048,-0.149,0.049
1652712765351,2022-05-16T16.52.45.351,1.173,-1.049,-0.151,0.048
1652712765361,2022-05-16T16.52.45.361,1.183,-1.050,-0.161,0.058
1652712765372,2022-05-16T16.52.45.372,1.194,-1.048,-0.164,0.060
1652712765381,2022-05-16T16.52.45.381,1.203,-1.046,-0.164,0.052
1652712765391,2022-05-16T16.52.45.391,1.213,-1.047,-0.164,0.055
1652712765401,2022-05-16T16.52.45.401,1.223,-1.054,-0.169,0.061
1652712765411,2022-05-16T16.52.45.411,1.233,-1.064,-0.165,0.064
1652712765422,2022-05-16T16.52.45.422,1.244,-1.063,-0.159,0.066
1652712765432,2022-05-16T16.52.45.432,1.254,-1.065,-0.150,0.059
1652712765441,2022-05-16T16.52.45.441,1.263,-1.068,-0.143,0.050
1652712765451,2022-05-16T16.52.45.451,1.273,-1.065,-0.138,0.051
1652712765461,2022-05-16T16.52.45.461,1.283,-1.066,-0.141,0.052
1652712765471,2022-05-16T16.52.45.471,1.293,-1.064,-0.153,0.056
1652712765482,2022-05-16T16.52.45.482,1.304,-1.062,-0.163,0.056
1652712765492,2022-05-16T16.52.45.492,1.314,-1.059,-0.169,0.055
1652712765502,2022-05-16T16.52.45.502,1.324,-1.053,-0.172,0.059
1652712765511,2022-05-16T16.52.45.511,1.333,-1.048,-0.171,0.057
1652712765521,2022-05-16T16.52.45.521,1.343,-1.048,-0.170,0.056
1652712765531,2022-05-16T16.52.45.531,1.353,-1.046,-0.171,0.054
1652712765542,2022-05-16T16.52.45.542,1.364,-1.044,-0.175,0.055
1652712765552,2022-05-16T16.52.45.552,1.374,-1.048,-0.167,0.055
1652712765562,2022-05-16T16.52.45.562,1.384,-1.048,-0.168,0.051
1652712765572,2022-05-16T16.52.45.572,1.394,-1.055,-0.169,0.056
1652712765581,2022-05-16T16.52.45.581,1.403,-1.057,-0.164,0.060
1652712765591,2022-05-16T16.52.45.591,1.413,-1.055,-0.163,0.054
1652712765602,2022-05-16T16.52.45.602,1.424,-1.056,-0.157,0.058
1652712765612,2022-05-16T16.52.45.612,1.434,-1.057,-0.148,0.058
1652712765622,2022-05-16T16.52.45.622,1.444,-1.058,-0.145,0.054
1652712765632,2022-05-16T16.52.45.632,1.454,-1.058,-0.148,0.058
1652712765641,2022-05-16T16.52.45.641,1.463,-1.057,-0.155,0.059
1652712765652,2022-05-16T16.52.45.652,1.474,-1.060,-0.159,0.062
1652712765662,2022-05-16T16.52.45.662,1.484,-1.062,-0.161,0.061
1652712765672,2022-05-16T16.52.45.672,1.494,-1.062,-0.160,0.060
1652712765682,2022-05-16T16.52.45.682,1.504,-1.063,-0.163,0.055
1652712765693,2022-05-16T16.52.45.693,1.515,-1.064,-0.164,0.057
1652712765701,2022-05-16T16.52.45.701,1.523,-1.059,-0.162,0.058
1652712765712,2022-05-16T16.52.45.712,1.534,-1.051,-0.158,0.055
1652712765722,2022-05-16T16.52.45.722,1.544,-1.052,-0.158,0.046
1652712765732,2022-05-16T16.52.45.732,1.554,-1.049,-0.155,0.045
1652712765742,2022-05-16T16.52.45.742,1.564,-1.052,-0.154,0.049
1652712765753,2022-05-16T16.52.45.753,1.575,-1.053,-0.154,0.053
1652712765763,2022-05-16T16.52.45.763,1.585,-1.050,-0.155,0.048
1652712765772,2022-05-16T16.52.45.772,1.594,-1.049,-0.155,0.044
1652712765782,2022-05-16T16.52.45.782,1.604,-1.050,-0.150,0.049
1652712765792,2022-05-16T16.52.45.792,1.614,-1.058,-0.146,0.053
1652712765802,2022-05-16T16.52.45.802,1.624,-1.064,-0.148,0.056
1652712765813,2022-05-16T16.52.45.813,1.635,-1.066,-0.159,0.056
1652712765823,2022-05-16T16.52.45.823,1.645,-1.068,-0.161,0.057
1652712765833,2022-05-16T16.52.45.833,1.655,-1.068,-0.160,0.061
1652712765842,2022-05-16T16.52.45.842,1.664,-1.062,-0.162,0.067
1652712765852,2022-05-16T16.52.45.852,1.674,-1.057,-0.161,0.064
1652712765862,2022-05-16T16.52.45.862,1.684,-1.056,-0.161,0.062
1652712765873,2022-05-16T16.52.45.873,1.695,-1.056,-0.164,0.065
1652712765883,2022-05-16T16.52.45.883,1.705,-1.053,-0.168,0.063
1652712765893,2022-05-16T16.52.45.893,1.715,-1.049,-0.171,0.059
1652712765902,2022-05-16T16.52.45.902,1.724,-1.047,-0.172,0.057
1652712765912,2022-05-16T16.52.45.912,1.734,-1.043,-0.164,0.060
1652712765923,2022-05-16T16.52.45.923,1.745,-1.043,-0.153,0.054
1652712765933,2022-05-16T16.52.45.933,1.755,-1.039,-0.159,0.045
1652712765943,2022-05-16T16.52.45.943,1.765,-1.044,-0.165,0.055
1652712765953,2022-05-16T16.52.45.953,1.775,-1.055,-0.173,0.062
1652712765964,2022-05-16T16.52.45.964,1.786,-1.054,-0.178,0.057
1652712765972,2022-05-16T16.52.45.972,1.794,-1.055,-0.182,0.053
1652712765983,2022-05-16T16.52.45.983,1.805,-1.057,-0.180,0.055
1652712765993,2022-05-16T16.52.45.993,1.815,-1.058,-0.175,0.057
1652712766003,2022-05-16T16.52.46.003,1.825,-1.061,-0.165,0.057
1652712766013,2022-05-16T16.52.46.013,1.835,-1.059,-0.153,0.050
1652712766024,2022-05-16T16.52.46.024,1.846,-1.058,-0.147,0.050
1652712766032,2022-05-16T16.52.46.032,1.854,-1.060,-0.144,0.052
1652712766043,2022-05-16T16.52.46.043,1.865,-1.063,-0.147,0.053
1652712766053,2022-05-16T16.52.46.053,1.875,-1.069,-0.148,0.052
1652712766063,2022-05-16T16.52.46.063,1.885,-1.072,-0.149,0.056
1652712766073,2022-05-16T16.52.46.073,1.895,-1.070,-0.155,0.060
1652712766084,2022-05-16T16.52.46.084,1.906,-1.063,-0.160,0.064
1652712766094,2022-05-16T16.52.46.094,1.916,-1.054,-0.166,0.060
1652712766103,2022-05-16T16.52.46.103,1.925,-1.046,-0.169,0.052
1652712766113,2022-05-16T16.52.46.113,1.935,-1.044,-0.170,0.056
1652712766123,2022-05-16T16.52.46.123,1.945,-1.049,-0.169,0.061
1652712766133,2022-05-16T16.52.46.133,1.955,-1.049,-0.168,0.061
1652712766144,2022-05-16T16.52.46.144,1.966,-1.049,-0.169,0.054
1652712766154,2022-05-16T16.52.46.154,1.976,-1.047,-0.165,0.053
1652712766163,2022-05-16T16.52.46.163,1.985,-1.051,-0.161,0.060
1652712766173,2022-05-16T16.52.46.173,1.995,-1.053,-0.153,0.061
1652712766183,2022-05-16T16.52.46.183,2.005,-1.060,-0.146,0.055
1652712766194,2022-05-16T16.52.46.194,2.016,-1.057,-0.149,0.047
1652712766204,2022-05-16T16.52.46.204,2.026,-1.059,-0.154,0.053
1652712766214,2022-05-16T16.52.46.214,2.036,-1.064,-0.154,0.058
1652712766224,2022-05-16T16.52.46.224,2.046,-1.064,-0.156,0.058
1652712766233,2022-05-16T16.52.46.233,2.055,-1.066,-0.157,0.060
1652712766243,2022-05-16T16.52.46.243,2.065,-1.064,-0.156,0.056
1652712766254,2022-05-16T16.52.46.254,2.076,-1.059,-0.157,0.055
1652712766264,2022-05-16T16.52.46.264,2.086,-1.052,-0.163,0.050
1652712766274,2022-05-16T16.52.46.274,2.096,-1.049,-0.165,0.050
1652712766284,2022-05-16T16.52.46.284,2.106,-1.050,-0.167,0.050
1652712766293,2022-05-16T16.52.46.293,2.115,-1.051,-0.164,0.058
1652712766303,2022-05-16T16.52.46.303,2.125,-1.049,-0.162,0.056
1652712766314,2022-05-16T16.52.46.314,2.136,-1.053,-0.161,0.055
1652712766324,2022-05-16T16.52.46.324,2.146,-1.055,-0.160,0.057
1652712766334,2022-05-16T16.52.46.334,2.156,-1.054,-0.157,0.057
1652712766344,2022-05-16T16.52.46.344,2.166,-1.055,-0.160,0.053
1652712766355,2022-05-16T16.52.46.355,2.177,-1.055,-0.160,0.055
1652712766363,2022-05-16T16.52.46.363,2.185,-1.055,-0.159,0.055
1652712766374,2022-05-16T16.52.46.374,2.196,-1.055,-0.159,0.051
1652712766384,2022-05-16T16.52.46.384,2.206,-1.060,-0.161,0.063
1652712766394,2022-05-16T16.52.46.394,2.216,-1.060,-0.164,0.062
1652712766404,2022-05-16T16.52.46.404,2.226,-1.058,-0.166,0.057
1652712766415,2022-05-16T16.52.46.415,2.237,-1.055,-0.167,0.054
1652712766425,2022-05-16T16.52.46.425,2.247,-1.050,-0.167,0.064
1652712766434,2022-05-16T16.52.46.434,2.256,-1.051,-0.161,0.065
1652712766444,2022-05-16T16.52.46.444,2.266,-1.049,-0.153,0.056
1652712766454,2022-05-16T16.52.46.454,2.276,-1.052,-0.148,0.055
1652712766464,2022-05-16T16.52.46.464,2.286,-1.057,-0.146,0.057
1652712766475,2022-05-16T16.52.46.475,2.297,-1.061,-0.151,0.053
1652712766485,2022-05-16T16.52.46.485,2.307,-1.068,-0.160,0.054
1652712766494,2022-05-16T16.52.46.494,2.316,-1.066,-0.164,0.052
1652712766504,2022-05-16T16.52.46.504,2.326,-1.061,-0.163,0.057
1652712766514,2022-05-16T16.52.46.514,2.336,-1.054,-0.156,0.053
1652712766525,2022-05-16T16.52.46.525,2.347,-1.049,-0.149,0.048
1652712766535,2022-05-16T16.52.46.535,2.357,-1.049,-0.150,0.046
1652712766545,2022-05-16T16.52.46.545,2.367,-1.052,-0.158,0.047
1652712766554,2022-05-16T16.52.46.554,2.376,-1.055,-0.165,0.051
1652712766564,2022-05-16T16.52.46.564,2.386,-1.055,-0.168,0.058
1652712766574,2022-05-16T16.52.46.574,2.396,-1.053,-0.169,0.059
1652712766585,2022-05-16T16.52.46.585,2.407,-1.052,-0.164,0.061
1652712766595,2022-05-16T16.52.46.595,2.417,-1.054,-0.157,0.054
1652712766605,2022-05-16T16.52.46.605,2.427,-1.057,-0.150,0.057
1652712766615,2022-05-16T16.52.46.615,2.437,-1.062,-0.143,0.058
1652712766624,2022-05-16T16.52.46.624,2.446,-1.063,-0.144,0.056
1652712766634,2022-05-16T16.52.46.634,2.456,-1.062,-0.152,0.051
1652712766645,2022-05-16T16.52.46.645,2.467,-1.060,-0.159,0.054
1652712766655,2022-05-16T16.52.46.655,2.477,-1.057,-0.164,0.058
1652712766665,2022-05-16T16.52.46.665,2.487,-1.053,-0.169,0.056
1652712766675,2022-05-16T16.52.46.675,2.497,-1.048,-0.174,0.059
1652712766684,2022-05-16T16.52.46.684,2.506,-1.044,-0.179,0.060
1652712766694,2022-05-16T16.52.46.694,2.516,-1.045,-0.180,0.063
1652712766705,2022-05-16T16.52.46.705,2.527,-1.048,-0.173,0.061
1652712766715,2022-05-16T16.52.46.715,2.537,-1.049,-0.167,0.062
1652712766725,2022-05-16T16.52.46.725,2.547,-1.051,-0.158,0.057
1652712766735,2022-05-16T16.52.46.735,2.557,-1.058,-0.161,0.053
1652712766746,2022-05-16T16.52.46.746,2.568,-1.060,-0.156,0.054
1652712766755,2022-05-16T16.52.46.755,2.577,-1.060,-0.153,0.052
1652712766765,2022-05-16T16.52.46.765,2.587,-1.060,-0.161,0.057
1652712766775,2022-05-16T16.52.46.775,2.597,-1.053,-0.164,0.055
1652712766785,2022-05-16T16.52.46.785,2.607,-1.051,-0.166,0.057
1652712766796,2022-05-16T16.52.46.796,2.618,-1.053,-0.167,0.057
1652712766806,2022-05-16T16.52.46.806,2.628,-1.053,-0.166,0.055
1652712766815,2022-05-16T16.52.46.815,2.637,-1.050,-0.164,0.062
1652712766825,2022-05-16T16.52.46.825,2.647,-1.053,-0.160,0.059
1652712766835,2022-05-16T16.52.46.835,2.657,-1.053,-0.158,0.053
1652712766845,2022-05-16T16.52.46.845,2.667,-1.050,-0.158,0.055
1652712766856,2022-05-16T16.52.46.856,2.678,-1.055,-0.159,0.062
1652712766866,2022-05-16T16.52.46.866,2.688,-1.066,-0.156,0.060
1652712766876,2022-05-16T16.52.46.876,2.698,-1.067,-0.148,0.049
1652712766885,2022-05-16T16.52.46.885,2.707,-1.064,-0.144,0.047
1652712766895,2022-05-16T16.52.46.895,2.717,-1.064,-0.150,0.054
1652712766905,2022-05-16T16.52.46.905,2.727,-1.064,-0.156,0.060
1652712766916,2022-05-16T16.52.46.916,2.738,-1.058,-0.160,0.062
1652712766926,2022-05-16T16.52.46.926,2.748,-1.058,-0.160,0.061
1652712766936,2022-05-16T16.52.46.936,2.758,-1.053,-0.160,0.053
1652712766946,2022-05-16T16.52.46.946,2.768,-1.050,-0.160,0.054
1652712766955,2022-05-16T16.52.46.955,2.777,-1.051,-0.163,0.056
1652712766965,2022-05-16T16.52.46.965,2.787,-1.050,-0.162,0.056
1652712766976,2022-05-16T16.52.46.976,2.798,-1.050,-0.154,0.056
1652712766986,2022-05-16T16.52.46.986,2.808,-1.051,-0.155,0.056
1652712766996,2022-05-16T16.52.46.996,2.818,-1.052,-0.160,0.059
1652712767006,2022-05-16T16.52.47.006,2.828,-1.057,-0.160,0.060
1652712767015,2022-05-16T16.52.47.015,2.837,-1.061,-0.157,0.059
1652712767026,2022-05-16T16.52.47.026,2.848,-1.057,-0.159,0.056
1652712767036,2022-05-16T16.52.47.036,2.858,-1.057,-0.159,0.056
1652712767046,2022-05-16T16.52.47.046,2.868,-1.058,-0.157,0.060
1652712767056,2022-05-16T16.52.47.056,2.878,-1.056,-0.155,0.053
1652712767067,2022-05-16T16.52.47.067,2.889,-1.055,-0.158,0.044
1652712767077,2022-05-16T16.52.47.077,2.899,-1.059,-0.162,0.048
1652712767086,2022-05-16T16.52.47.086,2.908,-1.063,-0.169,0.055
1652712767096,2022-05-16T16.52.47.096,2.918,-1.063,-0.176,0.057
1652712767106,2022-05-16T16.52.47.106,2.928,-1.060,-0.178,0.052
1652712767116,2022-05-16T16.52.47.116,2.938,-1.055,-0.169,0.057
1652712767127,2022-05-16T16.52.47.127,2.949,-1.048,-0.158,0.059
1652712767137,2022-05-16T16.52.47.137,2.959,-1.046,-0.156,0.061
1652712767146,2022-05-16T16.52.47.146,2.968,-1.048,-0.155,0.058
1652712767156,2022-05-16T16.52.47.156,2.978,-1.056,-0.151,0.057
1652712767166,2022-05-16T16.52.47.166,2.988,-1.061,-0.147,0.057
1652712767176,2022-05-16T16.52.47.176,2.998,-1.058,-0.149,0.056
1652712767187,2022-05-16T16.52.47.187,3.009,-1.054,-0.156,0.061
1652712767197,2022-05-16T16.52.47.197,3.019,-1.054,-0.163,0.062
1652712767207,2022-05-16T16.52.47.207,3.029,-1.059,-0.165,0.056
1652712767216,2022-05-16T16.52.47.216,3.038,-1.061,-0.163,0.052
1652712767226,2022-05-16T16.52.47.226,3.048,-1.063,-0.158,0.058
1652712767236,2022-05-16T16.52.47.236,3.058,-1.060,-0.163,0.057
1652712767247,2022-05-16T16.52.47.247,3.069,-1.056,-0.167,0.052
1652712767257,2022-05-16T16.52.47.257,3.079,-1.056,-0.162,0.052
1652712767267,2022-05-16T16.52.47.267,3.089,-1.056,-0.156,0.053
1652712767276,2022-05-16T16.52.47.276,3.098,-1.053,-0.155,0.054
1652712767286,2022-05-16T16.52.47.286,3.108,-1.051,-0.162,0.057
1652712767297,2022-05-16T16.52.47.297,3.119,-1.048,-0.167,0.059
1652712767307,2022-05-16T16.52.47.307,3.129,-1.047,-0.165,0.057
1652712767317,2022-05-16T16.52.47.317,3.139,-1.051,-0.164,0.056
1652712767327,2022-05-16T16.52.47.327,3.149,-1.055,-0.163,0.064
1652712767338,2022-05-16T16.52.47.338,3.160,-1.057,-0.160,0.060
1652712767346,2022-05-16T16.52.47.346,3.168,-1.056,-0.159,0.054
1652712767357,2022-05-16T16.52.47.357,3.179,-1.057,-0.159,0.051
1652712767367,2022-05-16T16.52.47.367,3.189,-1.058,-0.159,0.057
1652712767377,2022-05-16T16.52.47.377,3.199,-1.058,-0.164,0.065
1652712767387,2022-05-16T16.52.47.387,3.209,-1.059,-0.162,0.058
1652712767398,2022-05-16T16.52.47.398,3.220,-1.054,-0.158,0.045
1652712767406,2022-05-16T16.52.47.406,3.228,-1.056,-0.159,0.051
1652712767417,2022-05-16T16.52.47.417,3.239,-1.057,-0.162,0.063
1652712767427,2022-05-16T16.52.47.427,3.249,-1.053,-0.166,0.065
1652712767437,2022-05-16T16.52.47.437,3.259,-1.053,-0.166,0.057
1652712767447,2022-05-16T16.52.47.447,3.269,-1.054,-0.164,0.061
1652712767458,2022-05-16T16.52.47.458,3.280,-1.052,-0.163,0.060
1652712767468,2022-05-16T16.52.47.468,3.290,-1.053,-0.159,0.056
1652712767477,2022-05-16T16.52.47.477,3.299,-1.054,-0.155,0.057
1652712767487,2022-05-16T16.52.47.487,3.309,-1.058,-0.155,0.057
1652712767497,2022-05-16T16.52.47.497,3.319,-1.059,-0.159,0.054
1652712767507,2022-05-16T16.52.47.507,3.329,-1.058,-0.154,0.057
1652712767518,2022-05-16T16.52.47.518,3.340,-1.060,-0.152,0.057
1652712767528,2022-05-16T16.52.47.528,3.350,-1.058,-0.156,0.053
1652712767538,2022-05-16T16.52.47.538,3.360,-1.056,-0.160,0.055
1652712767547,2022-05-16T16.52.47.547,3.369,-1.056,-0.158,0.054
1652712767557,2022-05-16T16.52.47.557,3.379,-1.056,-0.157,0.053
1652712767568,2022-05-16T16.52.47.568,3.390,-1.057,-0.159,0.057
1652712767578,2022-05-16T16.52.47.578,3.400,-1.056,-0.164,0.056
1652712767588,2022-05-16T16.52.47.588,3.410,-1.055,-0.161,0.050
1652712767598,2022-05-16T16.52.47.598,3.420,-1.053,-0.161,0.048
1652712767607,2022-05-16T16.52.47.607,3.429,-1.052,-0.163,0.053
1652712767617,2022-05-16T16.52.47.617,3.439,-1.055,-0.163,0.053
1652712767628,2022-05-16T16.52.47.628,3.450,-1.053,-0.161,0.058
1652712767638,2022-05-16T16.52.47.638,3.460,-1.055,-0.159,0.062
1652712767648,2022-05-16T16.52.47.648,3.470,-1.060,-0.154,0.052
1652712767658,2022-05-16T16.52.47.658,3.480,-1.062,-0.152,0.049
1652712767667,2022-05-16T16.52.47.667,3.489,-1.062,-0.153,0.056
1652712767677,2022-05-16T16.52.47.677,3.499,-1.062,-0.152,0.061
1652712767688,2022-05-16T16.52.47.688,3.510,-1.058,-0.151,0.057
1652712767698,2022-05-16T16.52.47.698,3.520,-1.055,-0.156,0.047
1652712767708,2022-05-16T16.52.47.708,3.530,-1.055,-0.160,0.049
1652712767718,2022-05-16T16.52.47.718,3.540,-1.056,-0.170,0.057
1652712767729,2022-05-16T16.52.47.729,3.551,-1.058,-0.176,0.056
1652712767737,2022-05-16T16.52.47.737,3.559,-1.060,-0.175,0.054
