epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1661262530783,2022-08-23T15.48.50.783,0.813,-0.061,-0.122,0.000
1661262530792,2022-08-23T15.48.50.792,0.822,-0.061,-0.061,0.061
1661262530802,2022-08-23T15.48.50.802,0.832,-0.061,-0.122,0.000
1661262530813,2022-08-23T15.48.50.813,0.843,-0.061,-0.061,0.000
1661262530823,2022-08-23T15.48.50.823,0.853,-0.122,-0.061,0.061
1661262530833,2022-08-23T15.48.50.833,0.863,-0.122,-0.122,-0.061
1661262530843,2022-08-23T15.48.50.843,0.873,-0.122,-0.122,0.000
1661262530852,2022-08-23T15.48.50.852,0.882,-0.122,-0.122,0.061
1661262530862,2022-08-23T15.48.50.862,0.892,-0.122,-0.061,0.000
1661262530873,2022-08-23T15.48.50.873,0.903,-0.061,-0.061,0.000
1661262530883,2022-08-23T15.48.50.883,0.913,-0.122,-0.061,0.000
1661262530893,2022-08-23T15.48.50.893,0.923,0.000,-0.061,-0.061
1661262530903,2022-08-23T15.48.50.903,0.933,0.000,-0.061,-0.061
1661262530914,2022-08-23T15.48.50.914,0.944,-0.122,-0.122,0.000
1661262530922,2022-08-23T15.48.50.922,0.952,-0.122,-0.061,0.061
1661262530933,2022-08-23T15.48.50.933,0.963,0.000,-0.061,0.000
1661262530943,2022-08-23T15.48.50.943,0.973,-0.122,-0.122,0.061
1661262530953,2022-08-23T15.48.50.953,0.983,-0.061,-0.061,0.000
1661262530963,2022-08-23T15.48.50.963,0.993,-0.061,-0.061,0.122
1661262530974,2022-08-23T15.48.50.974,1.004,-0.061,-0.122,0.061
1661262530984,2022-08-23T15.48.50.984,1.014,-0.122,-0.061,0.000
1661262530993,2022-08-23T15.48.50.993,1.023,-0.061,-0.122,0.061
1661262531003,2022-08-23T15.48.51.003,1.033,-0.061,-0.122,0.000
1661262531013,2022-08-23T15.48.51.013,1.043,-0.122,-0.061,0.061
1661262531023,2022-08-23T15.48.51.023,1.053,-0.122,-0.061,0.000
1661262531034,2022-08-23T15.48.51.034,1.064,-0.122,0.000,0.000
1661262531044,2022-08-23T15.48.51.044,1.074,-0.061,-0.061,0.000
1661262531053,2022-08-23T15.48.51.053,1.083,0.000,-0.122,0.061
1661262531063,2022-08-23T15.48.51.063,1.093,-0.122,-0.061,0.061
1661262531073,2022-08-23T15.48.51.073,1.103,-0.061,0.000,0.061
1661262531084,2022-08-23T15.48.51.084,1.114,0.000,-0.061,0.000
1661262531094,2022-08-23T15.48.51.094,1.124,-0.061,-0.183,0.061
1661262531104,2022-08-23T15.48.51.104,1.134,-0.061,-0.061,0.061
1661262531113,2022-08-23T15.48.51.113,1.143,-0.122,-0.122,0.000
1661262531123,2022-08-23T15.48.51.123,1.153,-0.183,-0.061,-0.061
1661262531133,2022-08-23T15.48.51.133,1.163,-0.183,-0.061,0.000
1661262531144,2022-08-23T15.48.51.144,1.174,0.000,-0.061,0.122
1661262531154,2022-08-23T15.48.51.154,1.184,-0.061,-0.061,0.061
1661262531164,2022-08-23T15.48.51.164,1.194,0.000,-0.122,0.061
1661262531174,2022-08-23T15.48.51.174,1.204,-0.122,-0.122,-0.061
1661262531183,2022-08-23T15.48.51.183,1.213,-0.061,-0.061,0.000
1661262531193,2022-08-23T15.48.51.193,1.223,-0.061,-0.061,0.000
1661262531204,2022-08-23T15.48.51.204,1.234,-0.061,-0.061,0.061
1661262531214,2022-08-23T15.48.51.214,1.244,0.000,-0.061,0.061
1661262531224,2022-08-23T15.48.51.224,1.254,-0.122,-0.061,0.061
1661262531234,2022-08-23T15.48.51.234,1.264,-0.183,-0.061,0.122
1661262531245,2022-08-23T15.48.51.245,1.275,-0.122,-0.061,0.061
1661262531253,2022-08-23T15.48.51.253,1.283,-0.122,-0.122,-0.061
1661262531264,2022-08-23T15.48.51.264,1.294,-0.061,-0.061,0.000
1661262531274,2022-08-23T15.48.51.274,1.304,0.000,-0.061,0.000
1661262531284,2022-08-23T15.48.51.284,1.314,0.000,-0.061,0.000
1661262531294,2022-08-23T15.48.51.294,1.324,0.000,-0.061,0.000
1661262531305,2022-08-23T15.48.51.305,1.335,-0.061,-0.061,0.000
1661262531314,2022-08-23T15.48.51.314,1.344,0.000,-0.061,0.061
1661262531324,2022-08-23T15.48.51.324,1.354,-0.061,-0.122,-0.061
1661262531334,2022-08-23T15.48.51.334,1.364,-0.122,-0.061,0.000
1661262531344,2022-08-23T15.48.51.344,1.374,-0.061,-0.122,0.000
1661262531355,2022-08-23T15.48.51.355,1.385,-0.122,-0.122,0.000
1661262531365,2022-08-23T15.48.51.365,1.395,-0.122,-0.061,0.000
1661262531375,2022-08-23T15.48.51.375,1.405,-0.122,0.000,0.061
1661262531384,2022-08-23T15.48.51.384,1.414,-0.061,0.000,0.061
1661262531394,2022-08-23T15.48.51.394,1.424,-0.122,-0.061,0.061
1661262531404,2022-08-23T15.48.51.404,1.434,-0.061,-0.061,0.000
1661262531415,2022-08-23T15.48.51.415,1.445,0.000,-0.061,0.000
1661262531425,2022-08-23T15.48.51.425,1.455,-0.061,0.000,0.061
1661262531435,2022-08-23T15.48.51.435,1.465,0.000,0.000,0.122
1661262531444,2022-08-23T15.48.51.444,1.474,-0.061,-0.061,0.061
1661262531454,2022-08-23T15.48.51.454,1.484,-0.122,-0.122,0.061
1661262531464,2022-08-23T15.48.51.464,1.494,-0.122,-0.061,0.061
1661262531475,2022-08-23T15.48.51.475,1.505,-0.122,-0.061,0.000
1661262531485,2022-08-23T15.48.51.485,1.515,-0.122,-0.122,0.000
1661262531495,2022-08-23T15.48.51.495,1.525,-0.183,0.000,0.061
1661262531505,2022-08-23T15.48.51.505,1.535,-0.061,-0.061,0.061
1661262531514,2022-08-23T15.48.51.514,1.544,-0.061,-0.061,0.122
1661262531524,2022-08-23T15.48.51.524,1.554,-0.122,-0.122,0.000
1661262531535,2022-08-23T15.48.51.535,1.565,-0.183,-0.122,-0.061
1661262531545,2022-08-23T15.48.51.545,1.575,-0.061,-0.061,0.000
1661262531555,2022-08-23T15.48.51.555,1.585,-0.122,0.000,0.061
1661262531565,2022-08-23T15.48.51.565,1.595,-0.061,-0.061,0.061
1661262531574,2022-08-23T15.48.51.574,1.604,0.000,-0.061,0.061
1661262531585,2022-08-23T15.48.51.585,1.615,-0.061,-0.061,0.061
