epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1649955647448,2022-04-14T19.00.47.448,0.532,0.732,-0.671,-0.427
1649955647458,2022-04-14T19.00.47.458,0.542,0.488,-0.549,-0.427
1649955647467,2022-04-14T19.00.47.467,0.551,-0.061,-0.488,-0.183
1649955647477,2022-04-14T19.00.47.477,0.561,-0.793,-0.854,0.183
1649955647488,2022-04-14T19.00.47.488,0.572,-1.524,-0.854,0.549
1649955647498,2022-04-14T19.00.47.498,0.582,-1.707,-0.854,0.549
1649955647508,2022-04-14T19.00.47.508,0.592,-1.280,-0.976,0.366
1649955647518,2022-04-14T19.00.47.518,0.602,-0.854,-0.915,0.000
1649955647529,2022-04-14T19.00.47.529,0.613,-0.610,-0.732,-0.244
1649955647537,2022-04-14T19.00.47.537,0.621,-0.366,-0.488,-0.427
1649955647548,2022-04-14T19.00.47.548,0.632,0.183,-0.305,-0.976
1649955647558,2022-04-14T19.00.47.558,0.642,0.793,-0.122,-1.524
1649955647568,2022-04-14T19.00.47.568,0.652,0.793,-0.244,-1.768
1649955647578,2022-04-14T19.00.47.578,0.662,0.122,-0.793,-1.829
1649955647589,2022-04-14T19.00.47.589,0.673,-0.671,-1.159,-1.768
1649955647597,2022-04-14T19.00.47.597,0.681,-0.976,-1.159,-1.585
1649955647608,2022-04-14T19.00.47.608,0.692,-0.854,-1.098,-1.098
1649955647618,2022-04-14T19.00.47.618,0.702,-0.671,-1.098,-0.610
1649955647628,2022-04-14T19.00.47.628,0.712,-0.793,-0.915,-0.122
1649955647638,2022-04-14T19.00.47.638,0.722,-0.732,-0.671,0.000
1649955647649,2022-04-14T19.00.47.649,0.733,-0.488,-0.549,-0.183
1649955647659,2022-04-14T19.00.47.659,0.743,-0.061,-0.305,-0.305
1649955647668,2022-04-14T19.00.47.668,0.752,0.183,-0.061,-0.244
1649955647678,2022-04-14T19.00.47.678,0.762,0.915,-0.488,-0.427
1649955647688,2022-04-14T19.00.47.688,0.772,1.585,-0.610,-0.488
1649955647698,2022-04-14T19.00.47.698,0.782,0.488,-0.183,-0.122
1649955647709,2022-04-14T19.00.47.709,0.793,-0.427,-0.610,0.122
1649955647719,2022-04-14T19.00.47.719,0.803,0.183,-1.220,0.000
1649955647729,2022-04-14T19.00.47.729,0.813,-0.061,-0.427,0.366
1649955647738,2022-04-14T19.00.47.738,0.822,-2.317,0.427,1.098
1649955647748,2022-04-14T19.00.47.748,0.832,-3.415,-0.732,0.976
1649955647759,2022-04-14T19.00.47.759,0.843,-2.195,-1.890,0.061
1649955647769,2022-04-14T19.00.47.769,0.853,-0.915,-0.732,-0.854
1649955647779,2022-04-14T19.00.47.779,0.863,-0.183,0.366,-1.463
1649955647789,2022-04-14T19.00.47.789,0.873,0.854,-0.244,-2.195
1649955647800,2022-04-14T19.00.47.800,0.884,1.524,-0.488,-2.561
1649955647808,2022-04-14T19.00.47.808,0.892,1.585,0.183,-2.317
1649955647819,2022-04-14T19.00.47.819,0.903,1.341,-0.061,-2.012
1649955647829,2022-04-14T19.00.47.829,0.913,1.159,-0.549,-1.524
1649955647839,2022-04-14T19.00.47.839,0.923,0.427,-0.244,-0.732
1649955647849,2022-04-14T19.00.47.849,0.933,-0.549,0.061,-0.122
1649955647860,2022-04-14T19.00.47.860,0.944,-1.646,0.000,0.427
1649955647868,2022-04-14T19.00.47.868,0.952,-2.805,-0.305,0.854
1649955647879,2022-04-14T19.00.47.879,0.963,-3.963,-0.488,1.341
1649955647889,2022-04-14T19.00.47.889,0.973,-4.878,-1.098,1.524
1649955647899,2022-04-14T19.00.47.899,0.983,-5.183,-1.829,1.341
1649955647909,2022-04-14T19.00.47.909,0.993,-4.329,-2.134,0.793
1649955647920,2022-04-14T19.00.47.920,1.004,-2.683,-1.951,-0.122
1649955647930,2022-04-14T19.00.47.930,1.014,-0.976,-1.341,-1.220
1649955647939,2022-04-14T19.00.47.939,1.023,0.732,-1.220,-2.073
1649955647949,2022-04-14T19.00.47.949,1.033,2.195,-1.220,-2.561
1649955647959,2022-04-14T19.00.47.959,1.043,3.232,-0.854,-2.256
1649955647969,2022-04-14T19.00.47.969,1.053,4.024,-0.610,-1.829
1649955647980,2022-04-14T19.00.47.980,1.064,4.390,-0.305,-1.341
1649955647990,2022-04-14T19.00.47.990,1.074,3.598,-0.061,-0.610
1649955648000,2022-04-14T19.00.48.000,1.084,2.012,-0.183,0.183
1649955648009,2022-04-14T19.00.48.009,1.093,0.244,-0.366,1.037
1649955648019,2022-04-14T19.00.48.019,1.103,-1.585,-0.366,1.646
1649955648030,2022-04-14T19.00.48.030,1.114,-2.622,-0.427,2.012
1649955648040,2022-04-14T19.00.48.040,1.124,-2.866,-0.488,2.012
1649955648050,2022-04-14T19.00.48.050,1.134,-2.866,-0.427,1.890
1649955648060,2022-04-14T19.00.48.060,1.144,-3.232,-0.183,1.646
1649955648069,2022-04-14T19.00.48.069,1.153,-3.171,-0.244,1.280
1649955648079,2022-04-14T19.00.48.079,1.163,-2.683,-0.488,0.732
1649955648090,2022-04-14T19.00.48.090,1.174,-2.317,-0.549,0.061
1649955648100,2022-04-14T19.00.48.100,1.184,-1.890,-0.305,-0.427
1649955648110,2022-04-14T19.00.48.110,1.194,-1.768,0.000,-0.610
1649955648120,2022-04-14T19.00.48.120,1.204,-0.610,-0.610,-0.610
1649955648131,2022-04-14T19.00.48.131,1.215,0.793,-1.341,-0.610
1649955648139,2022-04-14T19.00.48.139,1.223,1.829,-1.037,-0.488
1649955648150,2022-04-14T19.00.48.150,1.234,2.134,-0.122,-0.488
1649955648160,2022-04-14T19.00.48.160,1.244,1.463,-0.122,-0.671
1649955648170,2022-04-14T19.00.48.170,1.254,0.976,-0.183,-0.915
1649955648180,2022-04-14T19.00.48.180,1.264,0.549,-0.305,-1.098
1649955648191,2022-04-14T19.00.48.191,1.275,-0.244,-0.732,-1.159
1649955648201,2022-04-14T19.00.48.201,1.285,-0.976,-1.098,-1.159
1649955648210,2022-04-14T19.00.48.210,1.294,-1.159,-1.098,-1.280
1649955648220,2022-04-14T19.00.48.220,1.304,-1.159,-0.976,-1.402
1649955648230,2022-04-14T19.00.48.230,1.314,-0.976,-0.976,-1.341
1649955648240,2022-04-14T19.00.48.240,1.324,-0.793,-0.976,-1.037
1649955648251,2022-04-14T19.00.48.251,1.335,-0.671,-0.915,-0.549
1649955648261,2022-04-14T19.00.48.261,1.345,-0.366,-0.671,-0.183
1649955648270,2022-04-14T19.00.48.270,1.354,0.000,-0.549,0.122
1649955648280,2022-04-14T19.00.48.280,1.364,0.000,-0.671,0.305
1649955648290,2022-04-14T19.00.48.290,1.374,0.366,-0.854,0.366
1649955648301,2022-04-14T19.00.48.301,1.385,0.915,-0.793,0.122
1649955648311,2022-04-14T19.00.48.311,1.395,1.159,-0.549,-0.122
1649955648321,2022-04-14T19.00.48.321,1.405,1.159,-0.244,-0.366
1649955648331,2022-04-14T19.00.48.331,1.415,1.220,-0.244,-0.488
1649955648340,2022-04-14T19.00.48.340,1.424,1.402,-0.183,-0.488
1649955648350,2022-04-14T19.00.48.350,1.434,1.890,-0.488,-0.671
1649955648361,2022-04-14T19.00.48.361,1.445,2.012,-0.549,-0.793
1649955648371,2022-04-14T19.00.48.371,1.455,0.305,-0.183,-0.549
1649955648381,2022-04-14T19.00.48.381,1.465,-1.524,-0.305,0.000
1649955648391,2022-04-14T19.00.48.391,1.475,-1.341,-1.524,-0.061
1649955648402,2022-04-14T19.00.48.402,1.486,-0.732,-1.585,0.061
1649955648410,2022-04-14T19.00.48.410,1.494,-1.341,-0.183,0.305
1649955648421,2022-04-14T19.00.48.421,1.505,-1.402,-0.610,-0.183
1649955648431,2022-04-14T19.00.48.431,1.515,0.061,-1.585,-1.159
1649955648441,2022-04-14T19.00.48.441,1.525,1.037,-0.305,-1.768
1649955648451,2022-04-14T19.00.48.451,1.535,1.159,0.854,-2.073
1649955648462,2022-04-14T19.00.48.462,1.546,1.341,-0.061,-2.378
1649955648472,2022-04-14T19.00.48.472,1.556,1.524,-0.793,-2.500
1649955648481,2022-04-14T19.00.48.481,1.565,1.463,-0.671,-2.439
1649955648491,2022-04-14T19.00.48.491,1.575,1.463,-0.976,-2.134
1649955648501,2022-04-14T19.00.48.501,1.585,1.220,-1.341,-1.585
1649955648511,2022-04-14T19.00.48.511,1.595,0.732,-1.098,-0.671
1649955648522,2022-04-14T19.00.48.522,1.606,0.305,-0.732,0.183
1649955648532,2022-04-14T19.00.48.532,1.616,-0.244,-0.732,0.732
1649955648541,2022-04-14T19.00.48.541,1.625,-1.159,-0.549,0.976
1649955648551,2022-04-14T19.00.48.551,1.635,-1.829,-0.427,0.976
1649955648561,2022-04-14T19.00.48.561,1.645,-2.012,-0.610,0.793
1649955648572,2022-04-14T19.00.48.572,1.656,-1.890,-0.488,0.427
1649955648582,2022-04-14T19.00.48.582,1.666,-1.220,-0.549,0.122
1649955648592,2022-04-14T19.00.48.592,1.676,-0.427,-0.610,-0.305
1649955648602,2022-04-14T19.00.48.602,1.686,0.549,-0.549,-0.732
1649955648611,2022-04-14T19.00.48.611,1.695,1.280,-0.305,-1.159
1649955648621,2022-04-14T19.00.48.621,1.705,1.768,-0.244,-1.159
1649955648632,2022-04-14T19.00.48.632,1.716,1.646,-0.305,-0.976
1649955648642,2022-04-14T19.00.48.642,1.726,1.341,-0.366,-0.671
1649955648652,2022-04-14T19.00.48.652,1.736,0.427,-0.488,-0.366
1649955648662,2022-04-14T19.00.48.662,1.746,-0.244,-0.549,-0.305
1649955648673,2022-04-14T19.00.48.673,1.757,-0.366,-0.671,-0.366
1649955648681,2022-04-14T19.00.48.681,1.765,-0.793,-0.610,-0.305
1649955648692,2022-04-14T19.00.48.692,1.776,-1.402,-0.854,-0.305
1649955648702,2022-04-14T19.00.48.702,1.786,-1.524,-1.159,-0.427
1649955648712,2022-04-14T19.00.48.712,1.796,-0.671,-0.976,-0.671
1649955648722,2022-04-14T19.00.48.722,1.806,0.366,-0.732,-0.854
1649955648733,2022-04-14T19.00.48.733,1.817,0.549,-0.671,-0.915
1649955648741,2022-04-14T19.00.48.741,1.825,0.610,-0.793,-0.915
1649955648752,2022-04-14T19.00.48.752,1.836,0.549,-0.854,-0.793
1649955648762,2022-04-14T19.00.48.762,1.846,0.244,-0.732,-0.549
1649955648772,2022-04-14T19.00.48.772,1.856,-0.488,-0.793,-0.244
1649955648782,2022-04-14T19.00.48.782,1.866,-1.159,-0.976,0.183
1649955648793,2022-04-14T19.00.48.793,1.877,-1.159,-0.976,0.427
1649955648803,2022-04-14T19.00.48.803,1.887,-0.488,-0.732,0.549
1649955648812,2022-04-14T19.00.48.812,1.896,0.427,-0.122,0.610
1649955648822,2022-04-14T19.00.48.822,1.906,1.280,0.305,0.427
1649955648832,2022-04-14T19.00.48.832,1.916,1.463,0.183,0.366
1649955648843,2022-04-14T19.00.48.843,1.927,1.159,-0.061,0.244
1649955648853,2022-04-14T19.00.48.853,1.937,0.427,-0.183,0.000
1649955648863,2022-04-14T19.00.48.863,1.947,-0.427,0.122,-0.305
1649955648873,2022-04-14T19.00.48.873,1.957,-0.671,0.183,-0.610
1649955648882,2022-04-14T19.00.48.882,1.966,-0.732,0.061,-0.793
1649955648892,2022-04-14T19.00.48.892,1.976,-0.854,-0.244,-0.793
1649955648903,2022-04-14T19.00.48.903,1.987,-0.732,-0.610,-0.732
1649955648913,2022-04-14T19.00.48.913,1.997,-0.854,-0.793,-0.610
1649955648923,2022-04-14T19.00.48.923,2.007,-0.915,-0.671,-0.610
1649955648933,2022-04-14T19.00.48.933,2.017,-0.915,-0.854,-0.305
1649955648942,2022-04-14T19.00.48.942,2.026,-0.854,-1.220,0.000
1649955648952,2022-04-14T19.00.48.952,2.036,-0.549,-1.098,-0.061
1649955648963,2022-04-14T19.00.48.963,2.047,0.061,-0.915,-0.244
1649955648973,2022-04-14T19.00.48.973,2.057,0.427,-0.671,-0.488
1649955648983,2022-04-14T19.00.48.983,2.067,0.610,-0.671,-0.793
1649955648993,2022-04-14T19.00.48.993,2.077,0.732,-0.488,-1.037
1649955649004,2022-04-14T19.00.49.004,2.088,0.915,0.183,-0.854
1649955649012,2022-04-14T19.00.49.012,2.096,0.793,0.244,-0.610
1649955649023,2022-04-14T19.00.49.023,2.107,0.976,-0.549,-0.610
1649955649033,2022-04-14T19.00.49.033,2.117,0.732,-0.793,-0.549
1649955649043,2022-04-14T19.00.49.043,2.127,-0.549,-0.244,-0.183
1649955649053,2022-04-14T19.00.49.053,2.137,-1.463,-0.183,0.122
1649955649064,2022-04-14T19.00.49.064,2.148,-0.732,-0.793,0.000
1649955649074,2022-04-14T19.00.49.074,2.158,-0.549,-0.671,0.061
1649955649083,2022-04-14T19.00.49.083,2.167,-1.829,-0.244,0.183
1649955649093,2022-04-14T19.00.49.093,2.177,-2.256,-1.159,-0.366
1649955649103,2022-04-14T19.00.49.103,2.187,-1.341,-1.890,-0.976
1649955649114,2022-04-14T19.00.49.114,2.198,-0.793,-0.671,-1.280
1649955649124,2022-04-14T19.00.49.124,2.208,-0.488,0.061,-1.402
1649955649134,2022-04-14T19.00.49.134,2.218,0.305,-0.671,-1.646
1649955649144,2022-04-14T19.00.49.144,2.228,1.098,-0.915,-1.707
1649955649153,2022-04-14T19.00.49.153,2.237,1.220,-0.488,-1.402
1649955649163,2022-04-14T19.00.49.163,2.247,1.159,-0.732,-0.976
1649955649174,2022-04-14T19.00.49.174,2.258,1.159,-0.488,-0.366
1649955649184,2022-04-14T19.00.49.184,2.268,0.854,0.061,0.244
1649955649194,2022-04-14T19.00.49.194,2.278,0.122,0.061,0.732
1649955649204,2022-04-14T19.00.49.204,2.288,-0.793,-0.122,0.976
1649955649213,2022-04-14T19.00.49.213,2.297,-1.524,-0.122,0.915
1649955649223,2022-04-14T19.00.49.223,2.307,-2.561,-0.122,0.915
1649955649234,2022-04-14T19.00.49.234,2.318,-3.232,-0.671,0.671
1649955649244,2022-04-14T19.00.49.244,2.328,-3.171,-1.280,0.305
1649955649254,2022-04-14T19.00.49.254,2.338,-2.500,-1.402,0.061
1649955649264,2022-04-14T19.00.49.264,2.348,-1.280,-1.159,-0.305
1649955649275,2022-04-14T19.00.49.275,2.359,0.488,-0.915,-0.671
1649955649283,2022-04-14T19.00.49.283,2.367,1.463,-0.732,-0.854
1649955649294,2022-04-14T19.00.49.294,2.378,1.646,-0.427,-0.793
1649955649304,2022-04-14T19.00.49.304,2.388,1.585,-0.122,-0.610
1649955649314,2022-04-14T19.00.49.314,2.398,1.402,0.122,-0.427
1649955649324,2022-04-14T19.00.49.324,2.408,0.854,-0.244,-0.305
1649955649335,2022-04-14T19.00.49.335,2.419,0.244,-0.671,-0.061
1649955649345,2022-04-14T19.00.49.345,2.429,-0.366,-0.915,-0.122
1649955649354,2022-04-14T19.00.49.354,2.438,-0.976,-0.915,-0.366
1649955649364,2022-04-14T19.00.49.364,2.448,-1.768,-0.427,-0.366
1649955649374,2022-04-14T19.00.49.374,2.458,-2.561,-0.366,-0.366
1649955649385,2022-04-14T19.00.49.385,2.469,-2.561,-0.854,-0.366
1649955649395,2022-04-14T19.00.49.395,2.479,-1.585,-1.037,-0.305
1649955649405,2022-04-14T19.00.49.405,2.489,-0.610,-0.671,-0.183
1649955649415,2022-04-14T19.00.49.415,2.499,-0.122,-0.793,0.061
1649955649424,2022-04-14T19.00.49.424,2.508,0.183,-1.159,0.000
1649955649434,2022-04-14T19.00.49.434,2.518,0.244,-0.915,0.061
1649955649445,2022-04-14T19.00.49.445,2.529,-0.061,-0.610,0.305
1649955649455,2022-04-14T19.00.49.455,2.539,-0.671,-0.610,0.366
1649955649465,2022-04-14T19.00.49.465,2.549,-0.976,-0.915,0.305
1649955649475,2022-04-14T19.00.49.475,2.559,-0.671,-0.976,0.244
1649955649484,2022-04-14T19.00.49.484,2.568,0.244,-0.610,0.000
1649955649494,2022-04-14T19.00.49.494,2.578,1.220,-0.244,-0.488
1649955649505,2022-04-14T19.00.49.505,2.589,1.463,-0.061,-0.915
1649955649515,2022-04-14T19.00.49.515,2.599,0.793,0.061,-1.159
1649955649525,2022-04-14T19.00.49.525,2.609,-0.061,-0.122,-1.098
1649955649535,2022-04-14T19.00.49.535,2.619,-0.549,-0.244,-0.915
1649955649546,2022-04-14T19.00.49.546,2.630,-0.976,-0.427,-0.732
1649955649554,2022-04-14T19.00.49.554,2.638,-1.098,-0.610,-0.366
1649955649565,2022-04-14T19.00.49.565,2.649,-0.732,-0.610,-0.244
1649955649575,2022-04-14T19.00.49.575,2.659,0.061,-0.366,-0.122
1649955649585,2022-04-14T19.00.49.585,2.669,0.488,-0.305,-0.305
1649955649595,2022-04-14T19.00.49.595,2.679,0.366,-0.488,-0.427
1649955649606,2022-04-14T19.00.49.606,2.690,-0.671,-0.610,-0.671
1649955649615,2022-04-14T19.00.49.615,2.699,-1.402,-0.854,-0.915
1649955649625,2022-04-14T19.00.49.625,2.709,-0.976,-1.280,-1.280
1649955649635,2022-04-14T19.00.49.635,2.719,-0.122,-1.220,-1.585
1649955649645,2022-04-14T19.00.49.645,2.729,0.488,-0.854,-1.768
1649955649656,2022-04-14T19.00.49.656,2.740,1.037,-0.610,-1.707
1649955649666,2022-04-14T19.00.49.666,2.750,1.220,-0.793,-1.646
1649955649676,2022-04-14T19.00.49.676,2.760,0.732,-1.098,-1.524
1649955649685,2022-04-14T19.00.49.685,2.769,0.427,-0.976,-1.402
1649955649695,2022-04-14T19.00.49.695,2.779,0.122,-0.427,-0.976
1649955649705,2022-04-14T19.00.49.705,2.789,-0.366,-0.427,-0.610
1649955649716,2022-04-14T19.00.49.716,2.800,-0.549,-0.671,-0.610
1649955649726,2022-04-14T19.00.49.726,2.810,-0.854,-0.366,-0.244
1649955649736,2022-04-14T19.00.49.736,2.820,-1.402,0.122,0.244
1649955649746,2022-04-14T19.00.49.746,2.830,-1.280,-0.183,0.305
1649955649755,2022-04-14T19.00.49.755,2.839,-0.549,-0.488,-0.122
1649955649765,2022-04-14T19.00.49.765,2.849,-0.549,0.000,-0.366
1649955649776,2022-04-14T19.00.49.776,2.860,-1.341,0.122,-0.549
1649955649786,2022-04-14T19.00.49.786,2.870,-1.402,-0.976,-0.976
1649955649796,2022-04-14T19.00.49.796,2.880,-0.915,-1.402,-1.463
1649955649806,2022-04-14T19.00.49.806,2.890,-0.732,-0.976,-1.585
1649955649817,2022-04-14T19.00.49.817,2.901,-0.305,-0.915,-1.707
1649955649825,2022-04-14T19.00.49.825,2.909,0.732,-1.098,-1.768
1649955649836,2022-04-14T19.00.49.836,2.920,1.585,-0.793,-1.463
1649955649846,2022-04-14T19.00.49.846,2.930,1.951,-0.671,-0.976
1649955649856,2022-04-14T19.00.49.856,2.940,1.768,-0.732,-0.427
1649955649866,2022-04-14T19.00.49.866,2.950,1.037,-0.732,0.305
1649955649877,2022-04-14T19.00.49.877,2.961,0.305,-0.488,0.854
1649955649886,2022-04-14T19.00.49.886,2.970,-0.305,-0.244,1.159
1649955649896,2022-04-14T19.00.49.896,2.980,-1.402,-0.061,1.341
1649955649906,2022-04-14T19.00.49.906,2.990,-2.439,-0.122,1.220
1649955649916,2022-04-14T19.00.49.916,3.000,-3.110,-0.488,0.915
1649955649927,2022-04-14T19.00.49.927,3.011,-3.415,-0.671,0.610
1649955649937,2022-04-14T19.00.49.937,3.021,-3.232,-0.854,0.244
1649955649947,2022-04-14T19.00.49.947,3.031,-2.500,-0.976,-0.122
1649955649956,2022-04-14T19.00.49.956,3.040,-1.341,-1.159,-0.305
1649955649966,2022-04-14T19.00.49.966,3.050,-0.244,-1.280,-0.427
1649955649976,2022-04-14T19.00.49.976,3.060,0.976,-1.280,-0.488
1649955649987,2022-04-14T19.00.49.987,3.071,1.829,-0.976,-0.488
1649955649997,2022-04-14T19.00.49.997,3.081,2.500,-0.671,-0.427
1649955650007,2022-04-14T19.00.50.007,3.091,2.744,-0.366,-0.305
1649955650017,2022-04-14T19.00.50.017,3.101,2.439,0.061,-0.183
1649955650026,2022-04-14T19.00.50.026,3.110,1.768,0.183,-0.061
1649955650036,2022-04-14T19.00.50.036,3.120,0.915,-0.061,0.000
1649955650047,2022-04-14T19.00.50.047,3.131,-0.427,-0.488,0.000
1649955650057,2022-04-14T19.00.50.057,3.141,-1.829,-0.793,-0.061
1649955650067,2022-04-14T19.00.50.067,3.151,-2.683,-0.732,-0.061
1649955650077,2022-04-14T19.00.50.077,3.161,-2.988,-0.854,-0.183
1649955650086,2022-04-14T19.00.50.086,3.170,-2.866,-1.220,-0.244
1649955650096,2022-04-14T19.00.50.096,3.180,-2.561,-1.341,-0.244
1649955650107,2022-04-14T19.00.50.107,3.191,-1.707,-1.280,-0.366
1649955650117,2022-04-14T19.00.50.117,3.201,-0.549,-1.098,-0.305
1649955650127,2022-04-14T19.00.50.127,3.211,0.366,-0.671,-0.244
1649955650137,2022-04-14T19.00.50.137,3.221,0.854,-0.427,-0.183
1649955650148,2022-04-14T19.00.50.148,3.232,1.098,-0.488,-0.305
1649955650156,2022-04-14T19.00.50.156,3.240,0.915,-0.610,-0.549
1649955650167,2022-04-14T19.00.50.167,3.251,0.671,-0.915,-0.671
1649955650177,2022-04-14T19.00.50.177,3.261,0.305,-1.220,-0.976
1649955650187,2022-04-14T19.00.50.187,3.271,0.183,-1.341,-1.402
1649955650198,2022-04-14T19.00.50.198,3.282,0.610,-1.341,-1.890
1649955650208,2022-04-14T19.00.50.208,3.292,1.098,-0.671,-2.256
1649955650218,2022-04-14T19.00.50.218,3.302,1.341,-0.305,-2.256
1649955650227,2022-04-14T19.00.50.227,3.311,0.915,-0.488,-2.012
1649955650237,2022-04-14T19.00.50.237,3.321,0.244,-0.854,-1.646
1649955650247,2022-04-14T19.00.50.247,3.331,-0.183,-1.037,-1.220
1649955650258,2022-04-14T19.00.50.258,3.342,-0.427,-0.976,-0.854
1649955650268,2022-04-14T19.00.50.268,3.352,-0.427,-1.098,-0.488
1649955650278,2022-04-14T19.00.50.278,3.362,-0.305,-1.098,-0.305
1649955650287,2022-04-14T19.00.50.287,3.371,-0.427,-0.671,-0.305
1649955650297,2022-04-14T19.00.50.297,3.381,-0.671,-0.305,-0.183
1649955650307,2022-04-14T19.00.50.307,3.391,-0.732,-0.244,-0.061
1649955650318,2022-04-14T19.00.50.318,3.402,-0.427,-0.488,-0.183
1649955650328,2022-04-14T19.00.50.328,3.412,0.305,-0.793,-0.671
1649955650338,2022-04-14T19.00.50.338,3.422,0.915,-0.488,-0.915
1649955650348,2022-04-14T19.00.50.348,3.432,0.793,0.061,-0.915
1649955650357,2022-04-14T19.00.50.357,3.441,0.732,-0.122,-0.671
1649955650367,2022-04-14T19.00.50.367,3.451,0.732,-0.488,-0.183
1649955650378,2022-04-14T19.00.50.378,3.462,0.671,-0.488,0.183
1649955650388,2022-04-14T19.00.50.388,3.472,0.610,-0.427,0.427
1649955650398,2022-04-14T19.00.50.398,3.482,-0.122,-0.488,0.732
1649955650408,2022-04-14T19.00.50.408,3.492,-1.280,-0.549,0.976
1649955650419,2022-04-14T19.00.50.419,3.503,-2.317,-0.671,1.037
1649955650427,2022-04-14T19.00.50.427,3.511,-2.500,-0.793,0.671
1649955650438,2022-04-14T19.00.50.438,3.522,-2.012,-0.793,0.061
1649955650448,2022-04-14T19.00.50.448,3.532,-1.402,-0.610,-0.976
1649955650458,2022-04-14T19.00.50.458,3.542,-1.037,-0.427,-2.012
